ra,dec,dist,sigma_dist,d_dist
162.833,14.0233,34.119495,0.5841189519267459,0.06290162008025019
162.8364,32.7664,9.161627,0.3026817966115571,-0.19605536672191337
162.8463,-10.1335,28.429466,0.5331928919256145,0.21220253718868906
162.8502,-19.8908,24.08922,0.49080770165106413,-0.3199620011764492
162.873,9.2793,83.210815,0.9121996217933881,-0.6266159177729583
162.8563,8.5671,68.78483,0.82936620379661,0.3429207754741952
162.8808,55.391,30.683477,0.5539266828741869,-0.07628204158540461
162.8904,-35.4752,50.61339,0.7114308820960755,-0.7114308820960755
162.8787,16.8382,69.92885,0.8362347158543468,-0.8362347158543468
162.8959,4.5831,14.01157,0.3743203173753731,-0.3743203173753731
162.9354,15.9639,71.361855,0.8447594628058334,-0.7458988730814837
162.9434,32.9004,19.185133,0.43800836749998284,0.18152088599884583
162.9474,55.3858,220.44559,1.484741021188544,0.3250674873789831
162.9738,51.0065,84.534904,0.9194286486726417,0.9194286486726417
163.0047,8.7834,146.57852,1.2106961633704802,0.9114142788139059
163.0256,3.3723,109.329445,1.0456072159276637,1.0456072159276637
163.0366,20.9426,166.09283,1.2887700725885902,0.7840828038293957
163.0376,20.9679,162.42784,1.2744718121637686,0.26723036903107783
163.0283,-0.5608,58.994587,0.768079338349887,0.768079338349887
163.0408,12.7953,57.87178,0.7607350392876616,0.6994295262459833
163.0476,32.951,18.981113,0.43567319173894553,0.1638546691804792
163.0743,61.3797,51.399384,0.7169336370962099,0.7169336370962099
163.0767,66.7613,127.25107,1.1280561599494947,-1.1280561599494947
163.1145,8.094,68.333115,0.8266384639006342,-0.2401080320911639
163.1045,59.6855,84.06544,0.9168720739557946,-0.2803707384380108
163.1293,36.6191,8.803102,0.2967002190764274,0.2967002190764274
163.1393,10.0188,67.0476,0.8188259888401199,0.8188259888401199
163.1327,19.7923,14.55818,0.3815518313414313,-0.3815518313414313
163.1489,22.9341,15.94196,0.39927384086614043,0.39927384086614043
163.1567,-45.1627,59.004074,0.7681410938102453,-0.7681410938102453
163.1598,34.4829,18.531557,0.43048294972042744,-0.43048294972042744
163.2002,-45.6774,31.532524,0.56153828008427,-0.13156039033324363
163.2229,-32.9274,36.002384,0.6000198663377739,-0.19093020487680798
163.23,69.5461,0.9087354,0.09532761404755707,-0.09532761404755707
163.2474,10.2103,96.75776,0.9836552241512267,0.6392558636867759
163.2504,17.5739,14.090912,0.3753786355135305,0.255033155158456
163.2749,-40.329,51.158405,0.7152510398454518,0.7152510398454518
163.2816,25.6596,136.90239,1.1700529475198975,-0.5071656862248003
163.2852,50.2846,15.836404,0.3979497958285694,-0.015751933341626407
163.2837,33.9104,20.087862,0.4481948460212366,-0.013637298488402713
163.3023,-7.4287,28.270094,0.5316962854863667,0.5316962854863667
163.3046,16.235,69.53145,0.833855203257736,-0.833855203257736
163.3433,11.1807,131.29121,1.1458237648085328,-1.0964895766709448
163.3552,56.2932,220.32137,1.48432264012916,0.008224398401261723
163.3431,31.8222,105.798195,1.0285824954761773,-1.0285824954761773
163.3498,16.7749,14.130141,0.37590079808374977,-0.0971028284594924
163.3765,18.9306,88.05001,0.938349668300682,-0.11830293773353502
163.3995,50.7732,78.19539,0.8842815728035952,-0.5815797066940808
163.41,34.0333,21.379974,0.46238483971687483,0.029809454062703262
163.4187,-21.7927,43.598778,0.6602937073757406,0.4147630153961004
163.4278,9.7276,14.840037,0.3852276859209369,-0.09101637588005913
163.4108,26.9097,66.11935,0.8131380571588075,-0.3685098854939403
163.4439,46.2191,76.76319,0.8761460494689228,-0.14523427686683535
163.4561,57.1187,20.65688,0.4544984048376848,-0.0033798076882404467
163.4599,-11.7256,85.272736,0.9234323797658386,-0.9234323797658386
163.4667,-38.2134,79.635666,0.8923881778688018,0.4118852598376719
163.4785,73.6904,13.192835,0.3632194240400698,-0.16381240680102802
163.4852,26.909,65.96329,0.8121778746062959,0.8121778746062959
163.5101,46.028,125.38852,1.1197701549871741,0.6618440420258819
163.5136,-16.0277,45.392185,0.6737372262239931,0.6737372262239931
163.5588,-11.405,84.980644,0.9218494671040386,-0.9218494671040386
163.5603,21.1325,96.936264,0.9845621564939413,-0.36565323234053426
163.5858,-4.3467,68.79581,0.8294323962807337,-0.8294323962807337
163.5873,27.2402,16.369074,0.40458712287960924,-0.28531128230070946
163.6089,7.1427,158.78423,1.2600961471252898,1.2600961471252898
163.6081,35.9558,74.27518,0.8618304937747331,0.8618304937747331
163.6191,-46.2115,61.126236,0.7818326931000008,-0.7818326931000008
163.6217,17.3445,14.2288475,0.37721144600873396,-0.1728675819394735
163.6295,17.2847,14.16946,0.3764234317892552,-0.028681836350743495
163.6295,11.4527,97.59564,0.9879050561668363,0.5785227744637081
163.6369,49.2211,68.79885,0.8294507218635716,-0.8294507218635716
163.6488,56.9898,21.635012,0.4651345181772688,-0.4651345181772688
163.6459,11.0129,97.142265,0.985607756665906,0.48257932526705666
163.6642,54.3051,15.548048,0.3943101317491094,-0.3943101317491094
163.6672,-21.0667,40.771286,0.6385239697928341,-0.28529085346093264
163.6585,47.4703,68.12272,0.8253648890036456,0.13378488757956775
163.6847,-17.042,42.393597,0.6511036553422197,0.27064163242482187
163.7014,61.2899,52.738457,0.7262124826798284,-0.10291745000554338
163.7023,17.6211,14.210281,0.37696526365170574,-0.13787757802813524
163.7198,14.4237,102.2651,1.0112620827461098,0.8540824866235595
163.7451,14.2716,167.72919,1.2951030460932442,0.3693710640001381
163.7416,53.0668,208.90622,1.445358848175774,-0.9351711994543424
163.8058,-26.1408,42.842773,0.6545439099097936,0.02469129228751546
163.8243,-85.5925,46.164856,0.6794472459286299,0.260343137168915
163.8312,-30.4696,24.994034,0.49994033644025965,0.49994033644025965
163.8226,65.4383,283.94238,1.685058990065333,1.3250017663558764
163.8375,20.7656,98.695564,0.9934564107196652,0.9934564107196652
163.8853,4.4534,162.73685,1.2756835422627355,-0.778941806243338
163.9329,53.8573,212.91396,1.4591571539762263,-0.7648652376540367
164.0165,9.7394,99.0301,0.9951386838024135,-0.23423573624134053
164.0102,44.3956,112.162415,1.059067585189916,-0.15205313617440547
164.0475,49.9384,70.77522,0.8412800960441178,-0.8412800960441178
164.1102,60.6921,89.339165,0.94519397480094,0.94519397480094
164.057,-31.9381,36.594364,0.6049327565936564,0.5343683412709471
164.0644,15.2235,84.32513,0.9182871555238047,-0.28070005376116114
164.1835,9.759,106.60258,1.0324852541319902,0.6625567825262729
164.2125,6.9061,69.21748,0.831970432166913,0.1854455129739462
164.2404,-14.3005,49.35447,0.7025273660150186,0.5056988554276277
164.2738,-48.6612,50.2388,0.7087933408265064,-0.7087933408265064
164.2858,14.9249,102.22099,1.0110439654139676,-0.14726974905198872
164.368,9.5378,105.30217,1.0261684559564281,-0.05955730656707408
164.392,-47.7308,58.903587,0.7674867230121966,0.4786370313633921
164.4269,37.6546,107.70509,1.0378106281976496,-0.6521992216658538
164.448,-47.8428,59.784485,0.7732042744320546,-0.7732042744320546
164.4615,-20.0016,42.146793,0.6492056145783092,-0.6492056145783092
164.4971,40.828,74.10542,0.8608450499363983,-0.05255285630782257
164.516,-6.2606,145.36069,1.2056562113637537,0.07702241328625445
164.5234,-4.7592,70.08635,0.8371759074412021,0.8371759074412021
164.5315,9.276,107.549515,1.037060822710028,0.6043435031802287
164.5367,17.0957,93.445175,0.9666704453949134,0.07881291133787546
164.5458,1.6047,120.57592,1.098070671678285,-0.03556791105191051
164.5709,4.7923,47.083458,0.6861738700941622,0.6861738700941622
164.5963,6.7149,108.05627,1.0395011784505106,-0.6134205104336207
164.6049,24.2264,67.090485,0.8190878158048746,-0.11490474129328172
164.6094,56.9897,141.9109,1.1912636148225129,-1.1912636148225129
164.611,1.3829,121.26186,1.101189629446264,1.101189629446264
164.6282,4.6309,69.59878,0.8342588327371788,0.32744570503354975
164.6429,-46.5838,31.719046,0.5631966441661386,-0.39847474597878785
164.6565,9.0504,29.757051,0.5455002383134219,-0.06243523540480214
164.6787,-50.3248,31.255493,0.5590661231017312,0.28492847632157353
164.6902,25.1409,63.46784,0.79666705718261,-0.1997394983784788
164.6987,59.4868,71.557755,0.8459181698013112,-0.45211841013169224
164.7225,55.6345,147.04375,1.2126159738350804,-0.7933827228845577
164.7147,1.6506,122.00814,1.1045729491527483,0.3744081446951749
164.7206,-49.9735,27.48359,0.5242479375257475,-0.1877092173984698
164.7312,-14.9614,48.838474,0.6988452904613438,-0.3171064559493528
164.7351,13.167,105.434456,1.0268128164373485,-1.0268128164373485
164.7473,6.5224,120.59696,1.0981664718975899,0.0852622780009367
164.7486,-35.8242,91.53165,0.956721746381883,-0.1733804048463247
164.7744,1.1821,122.613556,1.1073100559463913,-0.35616445092979826
164.7875,61.5306,22.60296,0.4754257039748693,0.09450068927463566
164.8243,1.1535,121.166626,1.1007571303425656,0.8233688242189128
164.8358,1.5988,120.93041,1.0996836363245568,0.7715000693032482
164.8628,46.1226,68.56121,0.8280169684251647,0.4576685776772074
164.8791,11.1882,277.00613,1.6643501134076328,-0.4005596055412093
164.9091,-15.5264,34.03681,0.5834107472441693,-0.33079292285768047
164.9418,53.8036,212.87898,1.4590372853357794,-1.4590372853357794
164.9768,9.3618,106.477745,1.031880540566591,-0.6120666574326111
164.989,9.9929,189.00322,1.3747844194636483,0.027014644634734252
165.0309,57.4285,83.63094,0.9144995352650542,-0.7190582928365573
165.0189,12.2346,65.93064,0.8119768469605522,0.07799617294863241
165.0327,10.2562,103.1688,1.0157204339777752,-0.98063407587538
165.067,-38.6311,79.890236,0.8938133809694281,-0.8938133809694281
165.0774,13.9012,11.285292,0.3359358867403124,0.2752679218131545
165.099,16.6923,12.835299,0.3582638552798761,-0.1699656019368099
165.1005,28.9749,9.793064,0.31293871604517076,-0.2619402367264832
165.0985,-9.9827,85.02522,0.9220912102389871,-0.9220912102389871
165.0957,10.3235,105.05662,1.0249713166718375,0.4335997400189727
165.1433,9.9568,108.97082,1.0438908946820067,1.0438908946820067
165.1333,29.6958,105.87076,1.0289351777444486,-0.41473687481849836
165.1474,12.1616,66.73999,0.816945469416411,-0.1761035223027085
165.1592,10.8935,106.70994,1.0330050338696324,1.0330050338696324
165.174,4.1249,40.635273,0.6374580221473412,-0.6374580221473412
165.1663,61.3211,23.13402,0.4809783778923955,0.4809783778923955
165.1653,9.8765,107.536575,1.0369984329785653,1.0369984329785653
165.189,10.5533,106.842255,1.0336452728088104,-1.0336452728088104
165.185,10.0718,223.08774,1.4936121986647004,-0.14563201211926502
165.194,17.5876,90.46887,0.9511512498020491,-0.6838273679042091
165.2494,-14.0388,43.703247,0.6610843138359888,-0.1750364644916956
165.2483,10.3152,107.89516,1.0387259503834494,-0.4345874290630457
165.2572,-43.6777,15.954348,0.399428942366474,0.32424007816197253
165.2876,64.9462,127.746284,1.1302490168100126,-0.12723202667296618
165.2863,-44.0395,16.85202,0.41051211918772873,-0.3739384508846145
165.3175,3.6281,14.880494,0.3857524335632894,-0.06642084499308168
165.3441,29.7896,102.774536,1.0137777665741146,0.5218768140153115
165.3482,57.6776,31.471216,0.5609921211567949,-0.5609921211567949
165.3534,10.2939,106.37069,1.0313616727414299,-1.0313616727414299
165.354,10.6846,275.24323,1.6590455991322242,1.6590455991322242
165.366,27.7194,91.46519,0.9563743513917551,-0.6144003991229146
165.3639,10.3636,106.45987,1.0317939232230438,-0.1417199772400978
165.4351,18.7215,69.221596,0.8319951682552009,-0.33096385560099323
165.4627,22.3445,16.63451,0.40785426318723217,0.22353990671040377
165.4675,23.9026,65.69562,0.810528346203882,0.810528346203882
165.4623,16.607,32.783928,0.5725725106918774,0.33205417579412216
165.4851,10.2908,106.32154,1.0311233679827065,-1.0311233679827065
165.4913,-19.3774,41.70876,0.6458231956193584,-0.6458231956193584
165.5466,45.889,67.61307,0.822271670435021,-0.3280574322527965
165.5636,37.9662,90.22187,0.9498519358300008,-0.25478182383054815
165.5686,44.2717,112.38894,1.060136500645082,-1.060136500645082
165.5865,10.2431,106.90199,1.0339341855263322,0.8471445869689558
165.5916,6.0772,69.25151,0.8321749215159034,-0.8321749215159034
165.5887,8.4877,150.18066,1.2254821908130693,1.2254821908130693
165.6192,9.9811,105.5706,1.0274755471542862,1.0274755471542862
165.6337,-26.1664,42.995922,0.6557127572344464,-0.16278300837543663
165.6466,16.735,13.682486,0.3698984455225516,0.16237529731761655
165.6825,5.3813,183.38489,1.354196772998666,-1.354196772998666
165.7344,50.6593,63.10422,0.7943816463136595,0.4954370269953343
165.697,17.9895,14.630274,0.38249541173718676,-0.19055631612587626
165.7089,-23.5916,39.632442,0.6295430247409625,-0.6295430247409625
165.7148,36.7835,77.0325,0.8776816051393581,-0.2539439969128565
165.7677,64.7742,108.76216,1.0428909818384662,-0.4857243977751792
165.777,26.2325,68.27623,0.8262943180247581,-0.26867736715432466
165.8157,54.1113,213.48216,1.4611028711216745,1.3875800326515348
165.7963,27.9725,18.345331,0.4283144989374047,-0.33635862805151334
165.8221,57.1639,144.45656,1.2019008278556098,1.2019008278556098
165.7977,-35.4377,32.305656,0.5683806471019224,-0.5683806471019224
165.8042,11.0764,67.1992,0.8197511817618808,0.8197511817618808
165.8405,55.6709,144.6807,1.202832906101259,-1.202832906101259
165.8491,-23.0866,14.595239,0.38203715787865455,-0.0003870924785588279
165.8554,39.255,66.84087,0.8175626581492088,-0.4007660375495011
165.8992,-17.479,83.895096,0.9159426619608895,-0.3148357544006628
165.9309,28.8871,10.054661,0.3170908544881104,0.25410305082621165
165.9592,11.062,283.68863,1.684305880771067,1.684305880771067
165.9624,-20.093,40.965473,0.6400427563842904,0.6400427563842904
165.9996,-18.7806,42.07702,0.6486680198684069,-0.26261735543137205
166.0983,4.8285,76.5935,0.8751771249295768,0.16125595579727675
166.1171,44.0309,77.97324,0.8830245749694626,-0.6905939819890266
166.1199,-9.7912,82.71559,0.9094811158017522,-0.9017962846540096
166.1625,5.2004,73.264435,0.8559464644473977,-0.8559464644473977
166.1662,27.7231,28.718107,0.535892778454795,-0.23449237525737798
166.1551,28.2279,89.29446,0.9449574593599439,0.2358667029258152
166.1723,-1.5417,58.887615,0.7673826620402626,-0.7673826620402626
166.1925,-37.6517,83.42197,0.9133562831666513,-0.042337445500180614
166.2118,33.065,83.92464,0.9161039242356731,0.9161039242356731
166.243,29.1379,9.42138,0.3069426656559821,0.3069426656559821
166.2588,29.9517,91.43129,0.9561971031121147,-0.5595513187621359
166.2693,35.3657,77.04587,0.8777577684076627,-0.8777577684076627
166.2801,4.5862,79.68906,0.8926872912728174,0.4104846707232356
166.2714,7.9442,87.66428,0.9362920484549679,-0.9362920484549679
166.307,-26.6241,18.585249,0.43110612382567703,0.43110612382567703
166.2883,-0.797,103.87272,1.0191796701269114,-0.21768399486868661
166.345,30.1615,215.26277,1.467183594510244,1.467183594510244
166.3497,38.0202,89.31343,0.9450578289184213,-0.9450578289184213
166.3856,17.6396,13.738711,0.37065767225298335,0.34031794262339893
166.3875,4.197,66.63974,0.8163316727899268,-0.08204854688670442
166.4275,-9.9166,82.43593,0.9079423439844625,-0.3005747955220628
166.4239,-31.4583,40.522575,0.6365734443094528,-0.6365734443094528
166.4742,28.7999,100.9652,1.004814410724687,0.5986160818229991
166.4524,-0.0358,11.684096,0.3418200696272822,0.23111732794203402
166.4666,31.3858,139.72876,1.1820692027119224,1.1820692027119224
166.4575,-20.7911,38.835377,0.6231803671490302,0.6231803671490302
166.4666,-9.7027,82.09432,0.9060591592164388,-0.5381043024162037
166.5286,29.933,91.5726,0.9569357345193041,-0.9569357345193041
166.5455,4.3361,67.903336,0.8240348050901734,-0.8240348050901734
166.5873,-2.315,96.81274,0.9839346523016659,0.9839346523016659
166.613,11.4137,96.52631,0.982478040467063,-0.7645391459591769
166.6605,53.3671,65.37312,0.808536455578844,0.808536455578844
166.6323,-37.6531,29.965982,0.5474119289894951,0.28743069874675486
166.6523,15.0887,102.25732,1.011223615230578,0.33360558460043005
166.6338,11.3854,17.078741,0.4132643342946498,-0.1268177289063542
166.6606,26.8884,136.23222,1.167185589355866,0.771127903333989
166.6686,20.0856,15.323876,0.39145722627127477,-0.006056141908395276
166.705,28.7037,95.48573,0.977167999885383,-0.36078341355567645
166.7047,43.723,9.9308405,0.3151323610802293,0.21933363173958859
166.7278,51.2034,23.979002,0.48968359172020465,-0.0705007795509368
166.7361,7.1739,17.77897,0.4216511591351315,-0.3366187848331151
166.7589,2.6266,110.885185,1.0530203464321095,0.6316297988948301
166.7831,55.1931,173.29027,1.316397622301104,-0.08423056493082054
166.764,12.06,19.005583,0.4359539310523533,0.21314224155666717
166.7673,45.8221,77.64647,0.8811723440962047,-0.3999287552771299
166.7679,7.8039,83.79516,0.9153969630712132,-0.9153969630712132
166.7812,-37.1726,24.52289,0.49520591676594494,0.49520591676594494
166.8269,8.0551,224.55756,1.4985244742746113,1.4985244742746113
166.8129,-11.238,46.514183,0.6820130717222361,0.6027528961721876
166.8191,6.3024,90.43042,0.9509491048421046,-0.36878822410486817
166.8258,28.5277,100.221115,1.0011049645266974,-0.30064981386814515
166.8318,46.3833,75.51404,0.8689881472149088,0.8689881472149088
166.87,6.7143,90.29808,0.9502530189375881,-0.3362280613892346
166.8869,13.4207,137.68977,1.1734128429499995,-0.7422493769354656
166.8989,22.8523,69.51291,0.8337440254658501,0.8337440254658501
166.9016,-39.9729,73.05744,0.8547364506091922,-0.04075185235591636
166.9521,-46.5257,13.524145,0.36775188646694934,0.36775188646694934
166.9688,11.0119,130.10437,1.14063302599916,-1.14063302599916
167.0048,14.1035,106.74015,1.0331512473979791,0.5353633580315836
167.0389,13.0437,109.527435,1.046553558113487,1.046553558113487
167.0427,28.5308,101.70812,1.008504437273332,0.030003758000648098
167.082,9.9506,123.15339,1.1097449707027287,-0.29297765753711424
167.0815,10.0399,124.736694,1.11685582775934,-1.11685582775934
167.0763,13.2244,108.972275,1.0438978637778698,1.0438978637778698
167.0926,-47.931,46.638115,0.682921042288199,-0.5259366728923905
167.0967,28.6222,96.29751,0.9813129470255654,-0.093036866818238
167.1318,5.8254,64.51585,0.803217591938822,-0.803217591938822
167.0997,3.4979,75.70099,0.8700631586270046,0.8700631586270046
167.1341,-10.4917,82.02367,0.905669200094604,0.905669200094604
167.1414,4.8318,72.30013,0.8502948312203245,-0.026856349001315435
167.1679,0.2671,79.53577,0.8918282906479251,-0.8918282906479251
167.2377,60.1466,134.57034,1.1600445681093463,1.1600445681093463
167.2319,26.6105,68.50372,0.8276697408991102,-0.3028706177118762
167.2425,-28.3726,18.425802,0.4292528625414163,-0.4292528625414163
167.2868,28.6724,101.46431,1.0072949419112558,-1.0072949419112558
167.2671,33.9467,65.892784,0.8117437033941194,-0.5243581284269236
167.317,36.0211,66.27224,0.8140776375751886,-0.8140776375751886
167.3576,29.5694,100.831955,1.0041511589397285,-0.6254062648062055
167.3555,-0.0977,42.22828,0.6498329015985571,0.4837412873940939
167.3747,60.3809,239.92648,1.548956035528446,-0.5814783497278059
167.4216,21.7404,97.63412,0.9880997925310986,0.35146055707124246
167.3932,-46.7492,56.26959,0.7501305886310731,-0.5425954539321699
167.4351,21.7587,98.151505,0.9907144139458153,0.06456393339043541
167.4321,46.8143,77.02539,0.8776410997668695,0.8776410997668695
167.4597,21.8102,98.16285,0.9907716689530439,-0.34527013313360894
167.4514,8.9941,91.77276,0.9579810018993071,0.3682760978104679
167.466,62.2912,47.43222,0.6887105342594957,-0.6887105342594957
167.4777,24.2574,62.574593,0.7910410419188123,0.7910410419188123
167.483,10.7205,19.40389,0.44049846764773204,-0.210208788801553
167.4855,7.2334,66.51283,0.8155539834983335,0.8155539834983335
167.4904,-37.5393,31.186588,0.5584495321871082,-0.06878997854123028
167.4931,46.0949,16.295809,0.4036806782594381,0.24688277288107557
167.507,5.3037,90.93196,0.9535825082288372,0.639865713392586
167.5095,63.642,98.769455,0.9938282296252204,-0.4496479816289572
167.6603,14.9107,103.44426,1.0170755134207095,1.0170755134207095
167.6054,4.5996,90.886536,0.9533443029671915,-0.7235738961261502
167.6025,4.8299,91.12514,0.9545948878974788,0.7426120295588049
167.6476,3.2673,79.04936,0.8890970700660304,-0.34693038376771623
167.6265,55.1699,172.66617,1.3140249997621811,0.45932788336811126
167.6176,63.5506,101.10223,1.0054960467351426,-0.4645321374865088
167.6515,-37.5475,79.92928,0.8940317667734186,0.044680108963161325
167.6442,12.4527,65.69184,0.8105050277450474,-0.8105050277450474
167.6814,-36.6625,99.88984,0.9994490482260714,0.24742059272893144
167.6868,4.8465,61.30924,0.7830021711336439,0.03459917071105097
167.6601,28.3168,100.11097,1.0005546961560874,-0.5404531751726135
167.6784,28.6931,101.34498,1.006702438658018,-0.0553967879595026
167.6661,28.707,100.966606,1.0048214070171875,0.1346505662896404
167.6633,31.6557,85.86432,0.9266300232563156,-0.5711349506012451
167.6851,-30.3464,91.982445,0.9590747885331988,-0.12348910378976832
167.6883,12.016,35.87214,0.5989335522409811,-0.5989335522409811
167.6891,-35.3506,33.037056,0.5747787052422871,0.5747787052422871
167.692,-15.7395,42.807625,0.6542753625194824,0.6542753625194824
167.6944,28.2785,100.91778,1.004578419039549,0.2743444448843632
167.718,28.271,112.02002,1.0583951058087901,1.0583951058087901
167.6993,28.6604,101.06189,1.005295429214716,-1.005295429214716
167.7141,10.0881,206.77284,1.437959804723345,-1.437959804723345
167.7024,-37.4478,2.3295708,0.15262931566380034,-0.06094352150556043
167.7162,-27.8977,18.34129,0.4282673230588578,-0.4282673230588578
167.7327,28.5438,100.69588,1.003473367857862,-0.23742734247194067
167.7356,-35.9835,30.787605,0.5548657945846005,0.11411183529528815
167.7712,57.1423,141.07556,1.1877523310859046,1.0932244659693244
167.7371,53.3878,30.296392,0.5504215838791209,-0.5504215838791209
167.767,19.3862,80.20135,0.8955520643714693,0.35789008597683897
167.7735,3.7494,120.81883,1.0991761915179932,0.015816808116183488
167.7816,4.3378,73.35992,0.8565040571999646,0.29764313387244695
167.7765,43.633,77.17121,0.8784714565653229,-0.4566048226603141
167.8167,-4.8414,79.36547,0.8908729988051047,0.8908729988051047
167.8239,3.198,92.64071,0.9625004415583404,-0.0996271198187185
167.8458,28.2618,100.54489,1.0027207487630843,1.0027207487630843
167.8697,3.2715,92.23828,0.9604076217939964,-0.759095287175903
167.8772,3.2999,92.312706,0.9607950145582564,0.7137048049068669
167.8602,4.5941,82.33335,0.9073772644275367,-0.05414182266356009
167.8509,28.7305,99.99629,0.9999814498279456,-0.32773633698854504
167.867,-31.1065,101.55391,1.0077395993013274,0.6372092078348478
167.8857,6.4407,126.75981,1.12587659181635,-0.3368324171118148
167.877,-18.2895,40.906033,0.639578243845114,-0.639578243845114
167.8789,55.6741,8.687945,0.2947532018485974,-0.2947532018485974
167.8832,-33.7918,90.53893,0.9515194690598823,0.9515194690598823
167.9195,4.6688,125.93779,1.1222200764555943,1.1222200764555943
167.8974,22.184,98.15375,0.9907257440886454,0.9907257440886454
167.9159,40.8401,224.24161,1.4974698995305382,-0.026248024194058556
167.9468,28.2673,100.39365,1.0019663167991228,-1.0019663167991228
168.0078,3.0444,92.63937,0.9624934804974006,-0.40384671307363607
167.9965,3.1358,92.5361,0.9619568597395625,0.010989890921014857
167.9908,28.335,100.7127,1.0035571732592021,-1.0035571732592021
168.0162,28.4864,18.595339,0.431223132496391,0.431223132496391
168.0282,3.1433,92.39396,0.9612177692906017,0.9612177692906017
168.0139,27.5897,100.439865,1.002196911789295,0.47933144124020405
168.0246,13.3065,105.84904,1.028829626323037,-0.011176944455973017
168.0696,57.076,140.55603,1.185563283844435,-1.185563283844435
168.0505,27.6247,100.350945,1.0017531881656279,1.0017531881656279
168.1221,19.819,82.55778,0.908613118989595,0.06933336940570119
168.1707,13.4174,106.06403,1.0298739243227784,-0.29780287376557263
168.1829,57.2745,140.42715,1.1850196200907392,0.5702007357586083
168.1947,13.4002,203.98775,1.4282428014871984,-0.8365382750268647
168.2065,-21.1941,84.16652,0.9174231302948495,0.13474668108801668
168.2103,23.2565,66.22905,0.8138123248022238,-0.8138123248022238
168.2148,58.3383,233.67865,1.5286551278820217,1.5286551278820217
168.2196,27.4436,70.97863,0.8424881601541947,-0.08796506594617726
168.2508,7.862,17.5372,0.41877440227406454,0.41877440227406454
168.2716,0.0031,121.51348,1.1023315290782534,-0.22171875047310782
168.2829,5.0727,84.24939,0.917874664646541,-0.1250142620250507
168.2805,7.688,65.93989,0.8120338047150502,-0.8120338047150502
168.2822,-69.2614,15.008162,0.3874036912575821,0.2943326558059159
168.3154,7.8333,224.47893,1.4982620932266826,-1.3122378028461985
168.3002,56.9665,140.27847,1.184392122567522,-0.5761148270577657
168.3213,-26.7549,17.25717,0.41541750083500334,0.00043501942531663876
168.3657,7.4314,82.140686,0.9063149893938642,0.10986729475469903
168.3751,23.177,64.974915,0.8060701892515317,-0.8060701892515317
168.3671,22.1527,4.036558,0.2009118712271627,-0.04637163832540221
168.3803,37.5462,78.35288,0.8851716217773817,0.7039152223232377
168.378,23.3049,64.82119,0.8051160785874295,-0.30460603473635994
168.4039,-44.0177,54.38862,0.7374864066543871,-0.16573661387591945
168.4222,7.7627,90.28711,0.9501952957155704,0.15431746550650255
168.4577,21.5207,17.760355,0.4214303619816684,-0.05308355068364933
168.4642,-40.9333,41.59422,0.6449358107594896,-0.6449358107594896
168.4839,65.1777,35.017963,0.5917597738947791,-0.021508173923079108
168.4692,4.2908,73.738815,0.8587130778088803,0.8536236313829934
168.4857,12.3015,35.872143,0.598933577285495,-0.598933577285495
168.5454,48.3184,23.13376,0.4809756750606002,-0.18011667959341038
168.5382,30.3418,105.85475,1.0288573759272954,-1.0288573759272954
168.5665,28.1631,94.831825,0.9738163327856029,0.9167331187770658
168.5943,62.0721,33.177975,0.5760032551991352,-0.053198627782973254
168.621,22.4903,55.775673,0.7468311254895581,-0.6349555492566767
168.614,17.26,14.775304,0.3843865762484429,0.0354656581445438
168.639,43.2359,24.314644,0.4930988136266402,-0.4930988136266402
168.6542,12.8177,11.488507,0.33894700175691184,-0.33894700175691184
168.655,30.3142,22.884151,0.47837381826349984,-0.47837381826349984
168.6701,4.011,123.98343,1.1134784685839239,-1.1134784685839239
168.6899,10.2248,141.70567,1.1904019069205158,1.1904019069205158
168.6935,11.1276,124.74838,1.116908143044897,-0.818825834025018
168.7077,-10.6931,80.5452,0.8974697766498881,0.4184229566945894
168.7373,31.5083,104.860275,1.0240130614401362,-0.8563835773357963
168.7719,61.0817,165.0738,1.284810491862516,0.9758569254802208
168.7641,-28.3925,37.04083,0.6086117810230098,-0.6086117810230098
168.7921,61.1103,165.16922,1.285181777026114,0.0504150179099062
168.7594,4.0855,124.21559,1.1145204798477237,0.05890386723572156
168.8068,60.701,21.06313,0.4589458573731765,0.4589458573731765
168.8625,18.1103,14.547842,0.38141633420712334,0.2404545023328646
168.8849,-14.1712,51.670513,0.7188220433459175,-0.42619247508816543
168.9402,28.545,204.56186,1.430251236671376,0.979792127441592
168.9441,28.5397,181.25018,1.3462918702866775,1.3462918702866775
168.9495,28.5402,179.3162,1.3390899895078001,-1.3390899895078001
169.0107,53.8236,64.52994,0.8033052968828228,-0.676770287324118
169.004,-33.968,33.391487,0.5778536752500585,-0.13689212519138477
169.0134,28.7893,83.73752,0.9150820728218862,-0.3816699594426623
169.0344,11.0484,62.04006,0.7876551275780537,-0.2620975196754694
169.1087,4.3363,14.65419,0.3828079152786682,-0.3828079152786682
169.146,29.2497,142.0062,1.1916635431194496,1.1916635431194496
169.1647,31.859,89.304596,0.9450110898820183,-0.9450110898820183
169.1805,26.3726,84.144745,0.9173044478252573,-0.18365610077830988
169.1944,18.0172,9.772783,0.31261450702102744,0.31261450702102744
169.2129,17.7985,14.851461,0.3853759333430151,-0.011632517495408534
169.2326,5.0052,141.94267,1.1913969531604485,-1.1668472263910747
